Year,T2M,RH2M,PRECTOTCORR,District_Name,NDVI,Yield,Temp_Anomaly,Rain_Anomaly,Humidity_Anomaly,Climate_Anomaly_Score,Previous_Year_Yield,Rolling_Temp_Avg,Rolling_Rainfall_Avg,District_Encoded
2022,26.313726027397266,56.56161643835617,845.88,chandauli,0.3883355035913867,2.9900043373684,0.49152147005139213,-112.29407917383821,3.5071439426178657,5.12160620440764,2.543004500721408,25.768139905681565,1000.2800000000001,14
2023,26.70917808219178,53.26293150684932,778.13,chandauli,0.4222578180168002,2.625001221430735,0.8869735248459065,-180.0440791738382,0.2084590111110174,2.8958733276953064,2.9900043373684,26.265598173515983,912.8066666666667,14
2024,26.640054644808743,55.44133879781421,919.94,chandauli,0.4010279015284044,1.468689111897928,0.8178500874628689,-38.234079173838154,2.3868663020759087,3.5870571812771592,2.625001221430735,26.554319584799263,847.9833333333332,14
2016,26.172622950819672,53.01538251366121,1385.74,chitrakoot,0.4069142366198645,1.252945812429118,0.3504183934737988,427.5659208261618,-0.03908998207709402,4.665167583812511,1.523884327026062,26.168558050752303,1127.905,15
2017,26.639534246575344,48.62252054794521,721.95,chitrakoot,0.3952461420048993,1.1830316794512294,0.8173296892294708,-236.22407917383816,-4.431951947793095,7.6115224287609475,1.252945812429118,26.325550116026648,992.5866666666667,15
2018,26.4887397260274,48.81,919.99,chitrakoot,0.3992619135868002,1.715041878764526,0.6665351686815271,-38.1840791738382,-4.2444724957383,5.292848456158209,1.1830316794512294,26.43363230780747,1009.2266666666668,15
2019,25.667178082191786,56.50509589041096,1174.58,chitrakoot,0.3354606548357983,1.879410519835315,-0.15502647515408796,216.40592082616172,3.450623394672661,5.769709078088367,1.715041878764526,26.265150684931513,938.8400000000001,15
2020,24.6622131147541,61.631530054644806,1056.34,chitrakoot,0.4197138869258271,1.783543702357097,-1.1599914425917746,98.16592082616171,8.577057558906503,10.718708209759896,1.879410519835315,25.606043640991093,1050.3033333333335,15
2021,25.532520547945207,55.09054794520548,1008.07,chitrakoot,0.4063964166742925,2.5036757892135664,-0.2896840094006663,49.89592082616184,2.0360754494671767,2.8247186671294613,1.783543702357097,25.287303914963697,1079.6633333333334,15
2022,25.756520547945204,56.10863013698631,973.73,chitrakoot,0.4325208440482211,2.405396936574936,-0.06568400940066965,15.55592082616181,3.054157641248004,3.2754008589102916,2.5036757892135664,25.3170847368815,1012.7133333333335,15
2023,25.61906849315068,55.75454794520548,887.69,chitrakoot,0.4053806699478316,1.955828736136828,-0.20313606419519203,-70.48407917383815,2.700075449467178,3.6080523054007516,2.405396936574936,25.636036529680364,956.4966666666668,15
2024,25.82614754098361,56.50800546448088,1022.67,chitrakoot,0.393286014215155,1.1170091743119266,0.0039429836377351535,64.49592082616175,3.4535329687425786,4.102435160641932,1.955828736136828,25.733912194026498,961.3633333333333,15
2016,26.54737704918033,52.60284153005464,1009.15,deoria,0.3355414816906041,2.50960227092518,0.7251724918344564,50.97592082616177,-0.45163096568366257,1.6865626657797366,2.1850012219367367,26.550099483494275,943.735,16
2017,26.595013698630137,54.14520547945205,1038.58,deoria,0.3879401802165035,2.754001039586354,0.772809141284263,80.40592082616172,1.0907329837137496,2.66760133325963,2.50960227092518,26.565070888539562,975.35,16
2018,26.23767123287672,51.91775342465753,926.39,deoria,0.3104562877258149,2.7169967593292537,0.4154666755308476,-31.784079173838222,-1.136719071080769,1.870026538349999,2.754001039586354,26.460020660229063,991.3733333333333,16
2019,25.93219178082192,59.19986301369863,1161.81,deoria,0.3508518006450722,2.5400028479017065,0.10998722347604684,203.63592082616174,6.14539051796033,8.291736949697993,2.7169967593292537,26.25495890410959,1042.26,16
2020,24.662814207650275,65.39084699453552,1409.14,deoria,0.3693939623395904,2.964998890241524,-1.1593903496955988,450.9659208261619,12.33637449879722,18.005424056754435,2.5400028479017065,25.610892407116307,1165.78,16
2021,25.163698630136988,63.12956164383562,1677.42,deoria,0.4359101765157684,3.0830027525906734,-0.6585059272088856,719.2459208261619,10.07508914809732,17.926054283567822,2.964998890241524,25.252901539536396,1416.1233333333337,16
2022,25.49558904109589,62.83728767123288,979.8,deoria,0.4006041523337521,3.1070006933922287,-0.32661551624998353,21.625920826161746,9.782815175494576,10.325689900006177,3.0830027525906734,25.107367292961055,1355.4533333333336,16
2023,26.24805479452055,56.371534246575344,866.68,deoria,0.3890378150110359,3.0241417922385385,0.4258502371746751,-91.49407917383826,3.3170617508370412,4.657852779750099,3.1070006933922287,25.63578082191781,1174.6333333333334,16
2024,26.352650273224043,56.53948087431694,1010.87,deoria,0.3582695993306967,1.8770058992295544,0.5304457158781695,52.695920826161796,3.485008378578641,4.542413302718428,3.0241417922385385,26.03209803628016,952.4500000000002,16
2016,26.60068306010929,42.69412568306011,778.01,etah,0.3581209991129395,2.8319989805603405,0.7784785027634165,-180.16407917383822,-10.360346812678195,12.940466107179994,2.765001982534356,26.361601804027245,715.835,17
2017,26.661753424657537,41.96320547945206,551.27,etah,0.3418905607712162,2.8119983100971693,0.8395488673116631,-406.9040791738382,-11.091267016286245,15.999856675336291,2.8319989805603405,26.461652344237347,660.98,17
2018,26.03575342465753,47.619506849315066,851.48,etah,0.4415334341210911,3.215001466525997,0.2135488673116548,-106.69407917383819,-5.434965646423237,6.715455305473274,2.8119983100971693,26.432729969808122,726.9200000000001,17
2019,25.839424657534245,50.6465205479452,668.82,etah,0.3585058589214485,3.0369972753657524,0.01722010018837139,-289.35407917383816,-2.4079519477931015,5.318712839719854,3.215001466525997,26.17897716894977,690.5233333333332,17
2020,25.79860655737705,47.5094262295082,536.34,etah,0.3743914052883771,3.239001171646163,-0.023597999968824723,-421.8340791738382,-5.545046266230102,9.786985057937308,3.0369972753657524,25.89126154652294,685.5466666666666,17
2021,25.49219178082192,51.888027397260274,837.47,etah,0.4062986393179619,3.508996746563973,-0.33001277652395444,-120.70407917383818,-1.1664450984780288,2.703498666740365,3.239001171646163,25.710074331911073,680.8766666666667,17
2022,25.888794520547943,53.50441095890411,775.38,etah,0.4382449329011782,3.386997017462865,0.06658996320206967,-182.7940791738382,0.44993846316580743,2.3444692181062594,3.508996746563973,25.72653095291564,716.3966666666666,17
2023,25.46145205479452,53.236273972602746,765.9,etah,0.4356763251227623,3.6160035195514064,-0.36075250255135316,-192.27407917383823,0.18180147686444315,2.465294771154179,3.386997017462865,25.61414611872146,792.9166666666666,17
2024,25.73226775956284,52.99877049180328,878.86,etah,0.3983396967431801,1.9800005987844675,-0.08993679778303232,-79.3140791738382,-0.05570200393502489,0.9387795934564391,3.6160035195514064,25.694171444968436,806.7133333333335,17
2016,26.90254098360656,42.884590163934426,764.4,etawah,0.3742764332026687,3.2270041429897445,1.0803364262606863,-193.77407917383823,-10.169882331803876,13.187959549802944,3.056003146244171,26.634147204132045,704.035,18
2017,27.12312328767124,40.95868493150685,516.1,etawah,0.3449992518519691,2.7809949814531967,1.3009187303253675,-442.0740791738382,-12.09578756423145,17.8174470862952,3.2270041429897445,26.797139231978445,641.39,18
2018,26.3394794520548,47.14824657534247,871.02,etawah,0.4447487188928193,3.482995016149387,0.5172748947089261,-87.15407917383823,-5.906225920395833,7.295041606843142,2.7809949814531967,26.78838124111087,717.1733333333333,18
2019,25.91838356164384,51.97983561643836,744.72,etawah,0.3613322333932003,2.913645690834473,0.09617900429796578,-213.45407917383818,-1.0746368792999448,3.3053566753362924,3.482995016149387,26.460328767123297,710.6133333333333,18
2020,26.02295081967213,47.61412568306011,558.77,etawah,0.4086388694763815,3.5219999156687467,0.20074626232625548,-399.4040791738382,-5.440346812678193,9.63513386674283,2.913645690834473,26.09360461112359,724.8366666666667,18
2021,25.921726027397263,50.87495890410959,809.54,etawah,0.4184598459186674,3.848176528568249,0.09952147005138912,-148.63407917383824,-2.1795135916287123,3.765375853418484,3.5219999156687467,25.954353469571075,704.3433333333334,18
2022,26.068821917808226,53.40246575342466,824.64,etawah,0.4400417566411002,3.913634665670527,0.24661736046235205,-133.53407917383822,0.3479932576863547,1.929951409887089,3.848176528568249,26.004499588292543,730.9833333333332,18
2023,25.78490410958904,52.43624657534247,730.08,etawah,0.4764539106386012,3.733828888520789,-0.03730044775683439,-228.09407917383817,-0.6182259203958296,2.9364671598910457,3.913634665670527,25.92515068493151,788.0866666666666,18
2024,25.83516393442623,54.18412568306011,989.29,etawah,0.4250862134173014,1.706001655629139,0.01295937708035666,31.115920826161755,1.1296531873218072,1.4537717726637813,3.733828888520789,25.896296653941164,848.0033333333332,18
2016,26.162240437158463,51.97808743169399,1179.0,faizabad,0.4105377430148609,2.685005133925742,0.3400358798125893,220.8259208261618,-1.0763850640443096,3.6246801521185166,2.6110038736786816,26.22918871172992,1034.145,19
2017,26.092767123287672,54.17931506849315,1215.03,faizabad,0.3976286142122325,2.757994497867293,0.2705625659417983,256.85592082616176,1.1248425727548508,3.963964346958267,2.685005133925742,26.183714848915837,1094.4399999999998,19
2018,25.728328767123287,54.381205479452056,1335.41,faizabad,0.4107036542355252,2.81900073220548,-0.09387579022258663,377.2359208261619,1.3267329837137538,5.19296798219796,2.757994497867293,25.99444544252314,1243.1466666666668,19
2019,25.393342465753424,60.21857534246575,1361.31,faizabad,0.4050413020208175,2.6150000462907244,-0.4288620915924497,403.13592082616174,7.164102846727445,11.624324146581511,2.81900073220548,25.73814611872146,1303.9166666666667,19
2020,24.467868852459016,62.85377049180328,1277.64,faizabad,0.4371426742943781,2.81900120237538,-1.3543357048868572,319.4659208261619,9.799297996064979,14.348292909213455,2.6150000462907244,25.196513361778575,1324.7866666666669,19
2021,24.86128767123288,61.50972602739726,1737.46,faizabad,0.4457677428573026,2.9619988442805645,-0.9609168861129938,779.2859208261618,8.455253531658954,17.209029626033566,2.81900120237538,24.907499663148442,1458.8033333333333,19
2022,25.255616438356164,62.386986301369866,1107.98,faizabad,0.4327292442676971,2.9589991764673225,-0.56658811898971,149.8059208261618,9.332513805631564,11.397161132882893,2.9619988442805645,24.861590987349356,1374.36,19
2023,25.463808219178084,58.87441095890411,1039.27,faizabad,0.4353845939412345,2.467002144860584,-0.3583963381677897,81.09592082616177,5.819938463165805,6.989294009595213,2.9589991764673225,25.193570776255708,1294.9033333333334,19
2024,25.710956284153003,57.96928961748633,1290.59,faizabad,0.4097927739743057,2.0600030835925667,-0.11124827319287078,332.4159208261617,4.91481712174803,8.350224603202518,2.467002144860584,25.476793647229083,1145.9466666666665,19
2016,26.51084699453552,44.2429781420765,802.6,farrukhabad,0.3610834643710451,3.2590033767077804,0.688642437189646,-155.5740791738382,-8.8114943536618,11.055877582589828,3.123362031622265,26.26391664795269,788.575,20
2017,26.590438356164384,44.03372602739726,636.06,farrukhabad,0.3859322597628927,3.1678710156517766,0.7682337988185104,-322.11407917383826,-9.020746468341045,13.010121058897937,3.2590033767077804,26.37275721735659,737.7366666666667,20
2018,26.003945205479454,48.994109589041095,931.13,farrukhabad,0.4307564311019444,3.4364413309982487,0.18174064813358015,-27.044079173838213,-4.060362906697208,4.51254434656917,3.1678710156517766,26.368410185393117,789.93,20
2019,25.66854794520548,52.86882191780822,762.67,farrukhabad,0.3780509870731931,3.462561473990441,-0.15365661214039505,-195.50407917383825,-0.18565057793008322,2.294347981808861,3.4364413309982487,26.087643835616444,776.62,20
2020,25.497131147540987,50.33975409836065,665.77,farrukhabad,0.3664871989856752,3.5846860476209947,-0.32507340980488664,-292.4040791738382,-2.714718397377652,5.963832598920921,3.462561473990441,25.72320809940864,786.5233333333334,20
2021,25.48638356164384,52.359808219178085,840.22,farrukhabad,0.3712886397807017,3.794994696634041,-0.33582099570203283,-117.95407917383818,-0.6946642765602178,2.2100260640006324,3.5846860476209947,25.550687551463437,756.2199999999999,20
2022,25.826876712328765,54.394027397260274,865.68,farrukhabad,0.4149526237921926,3.614171243598928,0.004672154982891641,-92.49407917383826,1.3395549015219714,2.269167848243246,3.794994696634041,25.6034638071712,790.5566666666667,20
2023,25.52342465753425,53.52279452054795,782.2,farrukhabad,0.4236210805644624,3.483292863175676,-0.298779899811624,-175.97407917383816,0.4683220248096447,2.52684271635965,3.614171243598928,25.612228310502285,829.3666666666667,20
2024,25.722978142076503,53.57407103825137,887.46,farrukhabad,0.4071632192743162,2.340419732897247,-0.0992264152693707,-70.71407917383817,0.5195985425130658,1.3259657495208184,3.483292863175676,25.691093170646507,845.1133333333333,20
2016,26.65262295081968,49.60368852459017,916.29,fatehpur,0.4021214729318234,2.4716102040261894,0.8304183934738063,-41.884079173838245,-3.450783971148134,4.700043156360323,2.1587569228308463,26.923845721985185,727.74,21
2017,27.08109589041096,46.63531506849315,696.32,fatehpur,0.3675737003362292,2.5752611977192577,1.2588913330650868,-261.85407917383816,-6.419157427245153,10.296589552048621,2.4716102040261894,26.976262444793775,717.2666666666668,21
2018,26.734657534246573,48.89802739726027,977.85,fatehpur,0.4286188824745671,2.9000382799540643,0.912452976900699,19.675920826161814,-4.156445098478031,5.265657283640348,2.5752611977192577,26.822792125159072,863.4866666666667,21
2019,25.8407397260274,57.00561643835616,1030.1,fatehpur,0.3801300744923904,2.738950207879628,0.01853516868152738,71.9259208261617,3.951143942617854,4.688938319560998,2.9000382799540643,26.552164383561646,901.4233333333333,21
2020,25.11956284153005,58.71377049180328,919.9,fatehpur,0.4032540154560518,3.27305233304402,-0.7026417158158225,-38.27407917383823,5.6592979960649785,6.7446805036191835,2.738950207879628,25.89832003393467,975.9499999999999,21
2021,25.78684931506849,55.01523287671233,1007.78,fatehpur,0.4138544273708618,3.275170005730862,-0.03535524227738307,49.605920826161764,1.9607603809740297,2.4921748315130303,3.27305233304402,25.582383960875315,985.9266666666666,21
2022,25.992246575342467,56.90380821917808,945.98,fatehpur,0.4049460396153863,3.284437049232193,0.17004201799659313,-12.19407917383819,3.849335723439779,4.141318533174754,3.275170005730862,25.632886243980334,957.8866666666667,21
2023,25.90504109589041,55.29835616438356,854.68,fatehpur,0.4280138323810348,3.4157910726671368,0.08283653854453732,-103.49407917383826,2.2438836686452603,3.3616609989281803,3.284437049232193,25.894712328767124,936.1466666666665,21
2024,26.519016393442627,52.53073770491803,678.63,fatehpur,0.4127200652087198,1.959505526669192,0.696811836096753,-279.5440791738382,-0.5237347908202707,4.015987418655406,3.4157910726671368,26.1387680215585,826.43,21
2016,26.95371584699453,42.14685792349727,771.76,firozabad,0.3450308265630288,2.934998055821629,1.1315112896486568,-186.41407917383822,-10.90761457224103,13.90326665362807,3.101995698494473,26.672501759113707,680.5550000000001,22
2017,27.21909589041096,39.36076712328767,454.06,firozabad,0.3001237746495388,3.283995793901157,1.396891333065085,-504.1140791738382,-13.69370537245063,20.131737497254097,2.934998055821629,26.854699802879455,605.0566666666667,22
2018,26.341506849315067,46.32767123287671,857.98,firozabad,0.409990181991244,3.454635287703596,0.5193022919691934,-100.19407917383819,-6.726801262861592,8.248044346569166,3.283995793901157,26.838106195573516,694.6,22
2019,26.030219178082195,50.75860273972602,698.9,firozabad,0.3279396946468663,3.3640008320883528,0.20801462073632138,-259.27407917383823,-2.29586975601228,5.096625168486984,3.454635287703596,26.530273972602743,670.3133333333334,22
2020,26.19669398907104,46.16226775956284,510.4,firozabad,0.3618078437313156,3.644998477989768,0.37448943172516636,-447.77407917383823,-6.892204736175465,11.744434959639014,3.3640008320883528,26.18947333882277,689.0933333333332,22
2021,25.944027397260275,51.01701369863014,852.21,firozabad,0.3758796565227816,3.611001361744568,0.12182283991440102,-105.96407917383817,-2.0374587971081652,3.2189224287609477,3.644998477989768,26.05698018813784,687.1700000000001,22
2022,26.235726027397263,52.31093150684932,775.58,firozabad,0.4062239604031697,3.706999135661018,0.4135214700513892,-182.59407917383817,-0.7435409888889808,2.9830032506787516,3.611001361744568,26.12548247124286,712.73,22
2023,25.90109589041096,51.30161643835616,687.78,firozabad,0.3973781708041048,3.60999761764188,0.07889133306508711,-270.39407917383824,-1.7528560573821395,4.535688182185609,3.706999135661018,26.026949771689498,771.8566666666667,22
2024,25.917786885245903,53.58273224043715,1016.9,firozabad,0.3808259515039687,1.9240006546376989,0.09558232790002918,58.72592082616177,0.5282597446988504,1.2111012808604973,3.60999761764188,26.018202934351375,826.7533333333334,22
2017,25.820602739726027,42.58397260273973,672.17,gautam buddha nagar,0.3264279411687927,3.1699981318886605,-0.0016018176198464573,-286.00407917383825,-10.470499892998575,13.332142502356804,2.87900423931406,26.044235796092522,674.99,23
2018,25.449698630136982,47.00134246575343,846.08,gautam buddha nagar,0.3213522653255725,3.4769945501652817,-0.3725059272088913,-112.09407917383817,-6.053130029984871,7.546576748932144,3.1699981318886605,25.846056740774006,732.02,23
2019,25.46860273972603,49.101452054794514,618.71,gautam buddha nagar,0.3020919267327377,3.579008746355685,-0.3536018176198432,-339.4640791738382,-3.9530204409437886,7.701263050302014,3.4769945501652817,25.579634703196348,712.32,23
2020,25.123087431693985,48.92838797814208,621.07,gautam buddha nagar,0.3469610477019191,3.731001313314166,-0.6991171256518882,-337.10407917383816,-4.126084517596226,8.196242434986496,3.579008746355685,25.347129600518997,695.2866666666667,23
2021,24.724986301369864,53.762356164383554,1045.35,gautam buddha nagar,0.3304034605648568,3.752002786485545,-1.09721825597601,87.1759208261617,0.7078836686452519,2.6768611328828786,3.731001313314166,25.105558824263294,761.71,23
2022,25.48632876712329,53.74156164383561,791.64,gautam buddha nagar,0.3367034330790669,3.8879914660164574,-0.33587579022258396,-166.53407917383822,0.6870891480973071,2.688305730058273,3.752002786485545,25.11146750006238,819.3533333333334,23
2023,24.726027397260275,54.88117808219178,895.14,gautam buddha nagar,0.3869784233270422,4.177996965098634,-1.096177160085599,-63.03407917383822,1.8267055864534782,3.5532235382774595,3.8879914660164574,24.979114155251143,910.71,23
2024,25.51030054644809,50.99784153005464,828.14,gautam buddha nagar,0.3431975059753844,2.146008193445244,-0.3119040108977842,-130.03407917383822,-2.0566309656836594,3.668875768319826,4.177996965098634,25.240885570277214,838.3066666666667,23
2016,26.267868852459017,39.78062841530054,677.8100000000001,ghaziabad,0.3630056598924622,4.014004315445117,0.44566429511314354,-280.36407917383815,-13.273844080437762,16.523149167289287,3.523001458305714,25.805372782393892,724.7,24
2017,25.820602739726027,42.58397260273973,672.17,ghaziabad,0.4133410350762896,3.590995480846391,-0.0016018176198464573,-286.00407917383825,-10.470499892998575,13.332142502356804,4.014004315445117,25.81044943483794,707.19,24
2018,25.449698630136982,47.00134246575343,846.08,ghaziabad,0.4140043423014963,4.025998966928467,-0.3725059272088913,-112.09407917383817,-6.053130029984871,7.546576748932144,3.590995480846391,25.846056740774006,732.02,24
2019,25.46860273972603,49.101452054794514,618.71,ghaziabad,0.3815805584314694,3.5210001183105257,-0.3536018176198432,-339.4640791738382,-3.9530204409437886,7.701263050302014,4.025998966928467,25.579634703196348,712.32,24
2020,25.123087431693985,48.92838797814208,621.07,ghaziabad,0.4131130684894347,4.160994970135178,-0.6991171256518882,-337.10407917383816,-4.126084517596226,8.196242434986496,3.5210001183105257,25.347129600518997,695.2866666666667,24
2021,24.724986301369864,53.762356164383554,1045.35,ghaziabad,0.40088523392968,4.36600389450398,-1.09721825597601,87.1759208261617,0.7078836686452519,2.6768611328828786,4.160994970135178,25.105558824263294,761.71,24
2022,25.48632876712329,53.74156164383561,791.64,ghaziabad,0.3954901174696524,4.377014914797889,-0.33587579022258396,-166.53407917383822,0.6870891480973071,2.688305730058273,4.36600389450398,25.11146750006238,819.3533333333334,24
2023,24.726027397260275,54.88117808219178,895.14,ghaziabad,0.4488849328305674,4.109004402783696,-1.096177160085599,-63.03407917383822,1.8267055864534782,3.5532235382774595,4.377014914797889,24.979114155251143,910.71,24
2024,25.51030054644809,50.99784153005464,828.14,ghaziabad,0.4122512052432835,3.2550058229084486,-0.3119040108977842,-130.03407917383822,-2.0566309656836594,3.668875768319826,4.109004402783696,25.240885570277214,838.3066666666667,24
2017,27.21457534246576,51.31950684931507,705.17,ghazipur,0.3912733845448654,2.420552723370003,1.392370785119887,-253.00407917383825,-1.734965646423234,5.657377223281504,2.426890039012016,27.012670184894084,852.025,25
2018,27.026520547945207,48.461698630136986,718.22,ghazipur,0.3119862731944504,2.659756146680246,1.2043159905993335,-239.95407917383818,-4.592773865601316,8.196630647939031,2.420552723370003,27.01728697257779,807.4233333333333,25
2019,26.613890410958906,55.924684931506846,897.95,ghazipur,0.3332803006120328,2.32676610816768,0.791685853613032,-60.22407917383816,2.8702124357685435,4.264139081119957,2.659756146680246,26.951662100456627,773.7800000000001,25
2020,25.31210382513661,62.39516393442623,1068.44,ghazipur,0.3864325418151723,2.699365110886567,-0.5101007322092634,110.26592082616185,9.340691438687927,10.953451379158809,2.32676610816768,26.317504928013573,894.87,25
2021,25.73816438356165,59.73734246575343,1147.52,ghazipur,0.4135783865863451,2.8112219537851555,-0.08404017378422424,189.34592082616177,6.682869970015126,8.660369352060968,2.699365110886567,25.888052873219056,1037.97,25
2022,26.42657534246576,56.25580821917808,731.51,ghazipur,0.3608972789428268,2.873456578012966,0.6043707851198867,-226.66407917383822,3.201335723439776,6.072347300298045,2.8112219537851555,25.825614517054674,982.4900000000001,25
2023,26.97646575342466,51.90734246575342,677.39,ghazipur,0.4194956414759143,2.6258216501953573,1.1542611960787852,-280.7840791738382,-1.1471300299848792,5.1092320178020465,2.873456578012966,26.38040182648402,852.14,25
2024,26.739043715847,55.388715846994536,890.49,ghazipur,0.3813863262657159,1.7657711647232734,0.9168391585011264,-67.6840791738382,2.3342433512562337,3.927923301495742,2.6258216501953573,26.71402827057914,766.4633333333333,25
2016,26.162240437158463,51.97808743169399,1179.0,gonda,0.3942508570524013,2.735839304742884,0.3400358798125893,220.8259208261618,-1.0763850640443096,3.6246801521185166,2.4910029489482493,26.22918871172992,1034.145,26
2017,26.092767123287672,54.17931506849315,1215.03,gonda,0.3919785797260113,2.7779466869357656,0.2705625659417983,256.85592082616176,1.1248425727548508,3.963964346958267,2.735839304742884,26.183714848915837,1094.4399999999998,26
2018,25.728328767123287,54.381205479452056,1335.41,gonda,0.3984369786355213,2.912997156681121,-0.09387579022258663,377.2359208261619,1.3267329837137538,5.19296798219796,2.7779466869357656,25.99444544252314,1243.1466666666668,26
2019,25.393342465753424,60.21857534246575,1361.31,gonda,0.4060401580538662,2.720001255571599,-0.4288620915924497,403.13592082616174,7.164102846727445,11.624324146581511,2.912997156681121,25.73814611872146,1303.9166666666667,26
2020,24.467868852459016,62.85377049180328,1277.64,gonda,0.4322135396210657,2.930998493853548,-1.3543357048868572,319.4659208261619,9.799297996064979,14.348292909213455,2.720001255571599,25.196513361778575,1324.7866666666669,26
2021,24.86128767123288,61.50972602739726,1737.46,gonda,0.4334426105974828,3.0050026411459467,-0.9609168861129938,779.2859208261618,8.455253531658954,17.209029626033566,2.930998493853548,24.907499663148442,1458.8033333333333,26
2022,25.255616438356164,62.386986301369866,1107.98,gonda,0.4237587199545409,2.91399982028472,-0.56658811898971,149.8059208261618,9.332513805631564,11.397161132882893,3.0050026411459467,24.861590987349356,1374.36,26
2023,25.463808219178084,58.87441095890411,1039.27,gonda,0.43081351956974,2.981001715847779,-0.3583963381677897,81.09592082616177,5.819938463165805,6.989294009595213,2.91399982028472,25.193570776255708,1294.9033333333334,26
2024,25.710956284153003,57.96928961748633,1290.59,gonda,0.4029323775382753,2.5929995483579584,-0.11124827319287078,332.4159208261617,4.91481712174803,8.350224603202518,2.981001715847779,25.476793647229083,1145.9466666666665,26
2016,26.222185792349727,53.080327868852464,1222.27,gorakhpur,0.3250379790908773,2.5250021703272854,0.3999812350038532,264.0959208261618,0.02585537311416175,3.0667958163796327,2.1919994450728875,26.203394266037876,1094.425,27
2017,26.26983561643836,55.223780821917806,1256.5,gorakhpur,0.3473212621026037,2.748600238963989,0.4476310590924868,298.3259208261618,2.169308326179504,5.600198593533609,2.5250021703272854,26.225541382838035,1148.45,27
2018,25.722246575342467,54.67616438356164,1278.4,gorakhpur,0.3116398460956097,2.7208088680307068,-0.09995798200340644,320.2259208261619,1.6216918878233386,4.923909078088364,2.748600238963989,26.071422661376854,1252.39,27
2019,25.606493150684933,60.19619178082192,1372.43,gorakhpur,0.3347533457031634,2.6495235477852765,-0.21571140666094024,414.25592082616186,7.141719285083617,11.499989900006177,2.7208088680307068,25.86619178082192,1302.4433333333334,27
2020,24.576256830601093,64.36901639344262,1437.66,gorakhpur,0.3606513141020365,2.9267456391838107,-1.245947726744781,479.4859208261619,11.314543897704318,17.35535083271072,2.6495235477852765,25.301665518876167,1362.8300000000002,27
2021,25.015424657534243,62.97808219178082,1938.02,gorakhpur,0.4149822942625143,3.0610006455094765,-0.8067798998116302,979.8459208261618,9.923609696042519,20.528848804115768,2.9267456391838107,25.066058212940092,1582.7033333333336,27
2022,25.33835616438356,63.89945205479452,1148.68,gorakhpur,0.3974038037688536,3.114002491340752,-0.4838483929623152,190.50592082616186,10.84497955905622,13.233887160280155,3.0610006455094765,24.976679217506298,1508.12,27
2023,25.73312328767124,59.07391780821918,1079.09,gorakhpur,0.3696466712496428,3.247012391294079,-0.08908126967463303,120.91592082616171,6.019445312480876,7.317685790417126,3.114002491340752,25.362301369863015,1388.5966666666666,27
2024,25.95161202185793,58.2107650273224,1308.87,gorakhpur,0.3580617321819517,1.7419985597670398,0.12940746451205598,350.6959208261617,5.1562925315841,8.792659204357772,3.247012391294079,25.674363824637577,1178.8799999999999,27
2016,26.98273224043716,47.25775956284153,830.68,hamirpur,0.339039237029877,2.0435884685821013,1.160527683091285,-127.49407917383826,-5.796712932896774,8.232181407726442,2.332065246409312,27.063064750355565,683.995,28
2017,27.66082191780822,42.35449315068493,518.64,hamirpur,0.3356778683596803,1.8559492083398648,1.8386173604623472,-439.5340791738382,-10.699979345053372,16.9339374972541,2.0435884685821013,27.26231713950645,628.8766666666667,28
2018,26.969780821917805,47.27339726027397,894.86,hamirpur,0.3616394746908387,2.4716809139893856,1.1475762645719314,-63.314079173838195,-5.7810752354643355,7.561792291774649,1.8559492083398648,27.204444993387728,748.0600000000001,28
2019,26.03528767123288,55.54238356164384,934.18,hamirpur,0.3214300162956284,2.5231134824911448,0.21308311388700574,-23.99407917383826,2.4879110659055357,2.940934971530924,2.4716809139893856,26.888630136986304,782.56,28
2020,25.72204918032787,54.55420765027323,816.15,hamirpur,0.3522520806135915,2.6721225529773203,-0.10015537701800525,-142.02407917383823,1.4997351545349247,3.020131323291312,2.5231134824911448,26.242372557826183,881.73,28
2021,26.059753424657533,53.40638356164384,980.67,hamirpur,0.3508825121199039,2.90634057772868,0.23754886731165925,22.49592082616175,0.35191106590554,0.8144191414788168,2.6721225529773203,25.93903009207276,910.3333333333334,28
2022,26.196958904109582,55.75071232876712,962.99,hamirpur,0.4147548849374636,2.8484893953168164,0.37475434676370867,4.8159208261618005,2.6962398330288195,3.119153388054146,2.90634057772868,25.99292050303166,919.9366666666666,28
2023,26.129150684931503,53.78715068493151,790.98,hamirpur,0.3710879204961296,2.682901200750806,0.3069461275856291,-167.1940791738382,0.7326781891932086,2.7115651085172194,2.8484893953168164,26.128621004566202,911.5466666666666,28
2024,26.43360655737705,53.63781420765027,802.48,hamirpur,0.3746223492888423,1.5176344977896217,0.6114020000311768,-155.6940791738382,0.5833417119119702,2.751684503681529,2.682901200750806,26.253238715472715,852.15,28
2016,26.41710382513661,45.94229508196722,846.26,hardoi,0.3391290883905311,2.999990250750692,0.594899267790737,-111.91407917383822,-7.112177413771086,8.826217473300204,2.664001144743497,26.226099857773786,822.87,29
2017,26.4007397260274,46.81898630136986,765.68,hardoi,0.3575046204729812,2.984998901964837,0.5785351686815261,-192.49407917383826,-6.235486194368441,8.73896215478835,2.999990250750692,26.284313147191657,803.8066666666667,29
